-504798,993973
993079,-197700
880736,983772
-416256,-752615
-688148,905592
-183547,-56397
908417,-783632
215904,413912
924237,716681
-430733,-509240
493012,-882257
634873,-296959
-202551,37165
-609914,199124
-499109,-628867
-42780,-638443
871476,231882
-257474,-638133
520391,675597
-488909,216028
-769546,829246
544722,-356486
985354,227067
-381862,-743616
-491850,428541
-583027,685580
877530,-257679
-473708,802375
631621,-684514
-557353,-585915
-812982,-528075
788043,-147752
92646,-36437
-238369,-110789
368469,-586829
-389204,-89294
290160,-289905
875820,-482751
10827,542821
690574,364536
-917325,173390
800531,787040
-890221,-786636
875930,-678368
484626,79178
-78282,-952881
-12054,481953
846489,32151
-205541,-10149
-313541,223807
-526795,768011
-962731,-848845
444376,131477
-600710,-889757
-371711,48802
-80954,-350298
876799,-966932
-707091,49402
817413,393643
758840,754485
885963,-68010
474119,853993
-419148,447536
-314186,-111454
594738,-660926
-710328,-291782
-201777,-688680
959517,600795
185157,-406060
-776406,947944
395480,118194
746000,547661
-724939,-314682
122816,-694635
-899667,336302
-453449,-998101
920513,-553171
-17467,835695
470242,169889
-233903,88674
919709,-232252
-926887,906174
-758828,234090
-748543,906756
976279,181473
533520,840209
-526451,111069
716095,326042
558294,146010
52185,-110857
-344947,30179
453287,906880
-604705,193930
550492,-928119
-555540,911049
237091,589197
735208,-134826
245683,141360
171540,-687106
593986,512075
222357,-59467
987586,-27962
-455364,-236145
-341695,-754907
889734,-833817
975178,44462
-247920,-991928
-20355,-891347
950814,-442925
987239,-414411
-166908,-812643
567550,688308
38478,515210
76025,-384158
892438,997327
-888675,-755507
714784,720125
-650888,-292122
104765,828742
33403,-944611
-459821,271358
171868,-794967
-792294,-574700
-330208,681664
401789,331053
-623176,-924348
-269442,-229579
174190,595266
382976,-976615
287934,-95058
669759,-661661
-859677,314361
161767,-341032
781732,217323
446903,-494902
-606520,245098
-221714,6724
-101782,-228901
406914,-383780
214493,365524
-222908,874906
608582,-255848
267102,442538
203989,-997092
-3816,956516
701769,74285
-974417,681352
-46876,936037
327296,791782
-563982,911999
870889,216997
-214089,-600529
73397,984989
575626,-233348
-914700,-808182
-744219,-853180
-644963,-603898
515897,31460
-248458,-293792
-410673,994950
-496291,-69365
302713,-208495
16677,-393618
246798,-992112
-596010,-388862
-936674,206145
16289,-993062
-988013,909893
979258,-235678
444174,-694534
88152,-743783
252247,-119569
508431,-392827
598972,491561
-484624,-859678
-769571,-502314
737993,-545867
240402,595592
-855727,413823
-533392,-439274
832101,949099
957013,-698926
558604,-153969
656283,420271
-966139,-689564
-801509,768518
-698693,-747657
186931,270498
735950,-826244
41523,-78202
-748523,-114282
-534553,587067
-792984,-440935
-725805,791385
-539042,-598700
-385551,-963195
305791,293224
887778,530824
-645106,-424801
528220,389248
-830183,936641
244378,749187
-864239,153421
-632968,836159
645735,-767515
-298339,-266220
-207373,243628
149229,352513
-805506,-521552
-787091,64943
-734717,-408107
-244266,-337820
105336,-625224
-891444,142386
902366,-19282
888147,-923914
961818,-631817
213112,-609548
-17655,-850417
704589,-654664
-279888,-157196
-299582,-109778
645412,-169971
610237,349960
-498129,3455
-129355,786613
-637030,490938
-661955,-142613
299809,914202
-540332,448735
-618706,120293
470254,-979220
-499027,187373
973987,-371401
-378691,733379
392344,-653239
-83793,644722
93458,158294
278588,561878
-57450,-807516
-994890,-462259
833660,-992955
242686,597940
-251179,268192
912914,684137
-842431,-318025
-396255,-241405
565274,685199
-147458,260449
-769756,174343
772283,995523
-263715,40063
724200,899293
-217318,-483299
241057,-171977
-857176,659220
919669,-477296
-167991,-244629
-240153,414747
454811,-903932
-803226,445261
928560,-47759
219736,799508
975081,924203
401499,-132706
377335,351451
-766199,538911
-959196,383615
828876,-727425
291536,515196
831057,484763
925318,735138
-867844,-350472
701924,-955131
-10394,49433
949400,-638210
881987,-580387
-95583,44528
45643,822035
557173,-982723
-333195,-743145
214628,81921
-647706,225079
-379642,-475681
-572420,976505
537386,-669004
-7392,-392831
-375554,-400827
-660324,725188
-323461,-279815
-21247,-843644
835677,492713
469218,646727
832084,252506
-645337,-692681
-609861,-975384
216924,-22566
818733,794169
-154165,628882
637947,-936092
99171,-55802
-308309,768812
977845,756533
731917,769587
-308505,35734
-829903,549836
695070,-240792
693236,437259
-493061,619360
-904524,559803
832688,-794963
-80902,-360672
-912758,-551731
-617919,-516568
273713,-766048
-203307,151596
-287309,-548429
-624584,834516
-629479,-576984
454008,-568029
636112,-649137
165706,-417918
183966,-762082
-430030,-231134
-295915,-163140
-997656,-16080
109416,-948704
33085,-986360
151850,105028
-522946,522952
-285034,-228751
976237,759587
-922727,374281
-906714,152182
-617239,950444
453156,575155
680184,275454
-798407,-744945
490049,585988
-345575,-779967
-670600,512850
-181385,768910
235706,-238408
-813564,801174
592981,249136
-994081,188681
-774670,-822392
118711,-754264
783466,-609939
-895202,509127
-747535,-728776
-529950,-146345
-911833,817134
-522167,-538205
-360597,405870
-160134,871039
997331,-667949
-177076,188279
-917055,908621
-571318,-605967
-939453,149665
687870,-844518
-250388,757301
-628340,-345450
529752,811631
999910,123406
32027,-182560
304879,999317
148982,508265
-352784,13466
-770767,478502
-340305,-949578
-761209,-124744
-248150,-757382
456294,-591113
-106783,-519074
27339,-744161
273980,-43345
-521848,-95103
44681,50395
-691491,-341799
615533,-761447
868912,-168748
-687822,-871209
-615371,-356783
916480,693045
-788148,-443362
-493757,581747
-923547,722080
999879,410115
-95215,-992964
864174,-592300
465435,691595
384640,368402
-811764,-186134
-284233,677040
-915473,681066
91181,423177
-416141,-661336
769988,49392
740987,710516
78919,-502992
-205478,369442
562834,-268734
949801,26113
-449290,243212
-904548,-262220
-311612,454664
165180,-592709
-95701,58404
944198,-912748
697834,-70144
96258,960760
203973,-497757
759977,589432
44096,242075
834784,884178
458934,-686271
115371,-604318
-674462,477266
-438027,214867
-712624,-243601
-349385,-598988
841063,217437
617967,637894
-840517,936112
-540430,939257
-932875,746286
477505,-334586
-94539,-345184
944172,-239626
-973416,-505572
-659818,-649177
-585289,-664672
120281,-225317
-487955,-875281
726219,18722
-363906,334673
-90652,134794
-156718,-619805
268982,356441
-537465,-773096
998413,869659
-261292,-716723
251797,-640124
-491149,-622009
-273155,82503
-702308,366729
723170,-563283
336379,870962
-256973,178342
-895066,-338398
-494874,863103
-485113,751756
834259,-795455
162184,950905
-514189,398828
-269790,97076
275418,588282
443032,-616215
-479319,145323
897079,-589868
901675,-459899
-410804,-841172
756353,-644259
-741335,-542683
647317,-663345
279561,569994
231669,533947
-123816,-27772
-487671,709754
-67278,-587620
-231879,180791
723474,-468090
-131436,-726262
-812608,-554805
-605105,-474949
502721,-582169
-808275,-392819
-496792,-777746
958538,581664
49754,240910
-483524,579353
-650510,-343824
335125,-29786
128307,771653
680824,266165
560263,-27673
609337,-640878
881788,319026
414731,-14229
-874406,-518205
64343,-338097
-626102,-424674
-207191,-974073
518098,-423535
-64413,-36126
-355152,-208569
-222798,38365
72922,705038
-43135,903170
-327845,524558
-14984,9764
433300,-137804
-173930,-512453
237374,853540
-891906,199499
904537,-413169
-316339,981067
-505626,174836
700952,547120
201276,-263266
292071,-690345
60237,-785016
500868,-96051
509220,-568122
65542,551749
242937,230725
777845,210878
-990497,808220
498565,-356731
141747,-834336
-930387,-976974
61449,-466507
-18257,800318
31043,-371697
-98927,864987
-673207,-724100
597183,216711
51047,274226
-767553,978623
-445130,-751615
68286,-235912
123961,511426
-376413,-794341
34793,717010
-933721,984674
775252,-301509
-280132,969003
720618,393208
629120,-11344
522770,894564
-688906,-804635
521645,202903
703929,-759287
-60796,988096
957099,-942850
336059,-836600
-364296,-936616
-831180,726935
531570,-284112
-3367,632166
-907805,-530475
-518571,757520
-216723,924775
-277728,685417
-622033,785278
512213,-348046
632158,-798846
-947364,-187339
717814,-78355
-352227,649651
574427,-414499
-99916,188750
490380,55975
-404021,246576
-45423,-692432
-396123,596287
-190994,-671727
837731,127787
-542286,782960
488062,-307548
-363523,-637428
-884005,60118
-752550,573542
169829,-802876
-990956,-678343
-322482,565273
-864585,54214
-878114,936531
-90312,-344832
-404950,-911020
-914,375016
-177893,-150547
345242,-501020
-582645,-271085
-841651,-588520
-525052,680026
-541210,552346
-979718,-42482
-417498,-507948
658495,748352
-765725,794480
-581917,236660
825181,-628184
-824562,170145
-238844,620686
-663168,481002
505303,899628
164333,989354
783835,388055
-141068,-590382
734918,-481711
-168208,380191
-877,-269890
-267245,373866
789847,969825
959180,-169291
-73698,195370
-785752,-963496
961559,79257
459448,-38109
824352,-711491
-85358,-418138
-904315,-349547
35190,-746327
-458049,297038
-260534,537375
132984,-393681
948142,954090
-181934,726185
-144323,793644
659544,520938
-783617,584052
881090,-643631
-697358,798997
-709030,-297341
-251431,-508238
-750775,359167
669163,-392210
429500,-921278
505331,-343417
503400,489308
-288306,989877
-287218,486580
-511170,-149585
-25104,-221729
-130291,649836
-87466,-79121
-938890,-776749
-266058,605377
111607,-706854
-193435,-271618
-937555,-974899
712980,-672650
-838838,-712605
308078,-725029
501778,563729
685459,881365
-588220,-422957
210927,715127
-690026,1867
-674518,800771
-29729,-198397
439778,991468
-71549,339444
220810,580649
-519958,-815374
-530501,-142353
-144221,-506860
-823984,-935218
649967,-804461
312281,325353
-664797,-773399
-354048,-760321
575695,867082
-9436,-612
23824,15664
-467235,853547
658008,-925746
251099,270954
44353,-560367
837040,594253
461336,910005
-426969,-911064
443080,-629529
483076,-516475
442221,783522
-570828,-47254
607621,992481
586734,351399
777756,-441738
352802,-175975
321856,-470472
503300,-799124
582646,122800
-170055,313467
822300,363998
-715397,-145144
586883,-525003
217331,-386100
372925,-507175
306299,322842
961995,493292
806759,-392836
756834,-713825
375321,560607
85610,-728670
-114770,-219218
726393,-702601
-541796,-702019
-195311,-545819
938655,-610975
324800,734632
295239,714864
-443534,-145976
365195,558624
-777578,442625
-144644,-144032
206204,-8062
-135389,554917
289549,-73477
-788342,404398
-550375,198486
273463,-868886
-827863,-745904
889936,775340
299754,-236249
-791166,-630405
220234,121053
-525452,-696551
-895038,-579690
448576,-613019
358923,171717
947057,-110465
863066,618704
-765461,126344
247397,-982212
678763,-267429
847120,454537
67557,27252
198969,370138
-996955,-569397
-704453,-623848
-750192,-830961
-813173,966235
750017,-717227
-171765,357096
384349,530377
-416868,-406551
-492300,-187590
811438,369858
200819,638631
-604867,395067
-112294,-120723
-477819,393910
-440640,254592
-177495,-756592
460534,-610584
-980443,49569
-204552,-941879
-336946,-766592
403667,665380
-575643,-805738
-576682,-770902
43846,694178
-304763,806872
372793,159013
-100892,-759835
42779,100125
-281857,685788
-7878,136996
-424250,780278
474457,279061
85934,-297886
-456899,-629006
388842,-971895
588372,-948118
150259,-238705
892053,-634217
-930848,-597787
-876849,-822283
120169,830711
459717,-522992
-494887,-195898
660369,190953
-429658,-713922
864492,744167
-341955,4173
-826456,450578
281289,184857
707849,207610
-403509,418803
609756,788540
-18814,875975
136495,97251
101424,911995
362573,460601
-645458,430905
638515,39843
974998,423800
728692,529464
-921792,-83405
-180656,825811
737807,783047
-243648,117171
64428,-678168
718011,-896571
-836723,-916278
-962095,-43
83448,460086
802250,-27967
-811014,821552
455075,-901032
-95552,-800647
697218,-516471
949101,366095
-366138,477685
454124,769961
-797928,841634
663187,953220
854253,-705485
-506132,409269
-442092,-335349
701445,-934759
412444,130177
416491,-296268
137903,952077
905298,-585078
806915,-622526
-31795,-538133
-873483,351800
-802911,683823
330352,-708737
-5006,-270275
-222352,850033
-951463,-445111
67638,-661966
-200099,653232
521384,471106
671281,-323726
-548815,-686984
957259,258796
625181,222489
-183953,-743520
405486,-955506
125090,473401
460859,360382
200460,543126
-746463,431307
206455,65236
287725,706949
-966821,-292360
764218,139702
129455,-206116
-82851,-539257
-598735,921637
-352944,-884741
-949977,448607
-671908,-864724
673436,14410
154112,537985
-744101,379096
434705,-661746
-583384,691907
93000,-943912
392520,468523
333247,-88173
-102583,746898
801235,-804003
-699452,-995907
657653,-547961
239869,-578942
-522854,771206
-239729,-238287
326460,-232017
-495267,-89406
893409,-807763
-803670,763185
-311147,927321
-506263,977839
749045,-325140
563427,-989703
-221720,723172
-812578,553726
-361490,888035
167572,-58572
-502246,-910606
-888445,-979029
304169,-47528
37231,253426
492950,-625471
-695550,538487
426522,343070
917995,-914093
824699,651605
-146986,499082
-62962,-42309
-295735,141645
-283469,-400493
-938980,138436
-481506,-323667
237760,-97819
265776,-281197
-296631,-191647
233957,248080
906077,367988
-284833,961649
100085,753680
-77348,130673
228492,-833540
631089,218580
-926579,320007
-84439,779803
-664143,-74015
-35665,897684
651365,-827515
-958189,-763844
113736,-486797
-221729,-137038
-457045,476210
-256013,-548130
622146,-744768
-642452,-74629
418496,-576312
-340156,131760
-618557,-793373
930412,-387614
863824,-330145
878276,493647
-754767,-941832
-532813,500850
-77162,778975
910735,-924066
233792,586279
-490245,-907232
-237377,-29659
-39658,-62957
-521142,-323364
-824215,-948090
243417,-365965
806383,-222610
-325242,-634786
-542018,-821449
-367460,-708872
288181,-576532
-899897,942245
-406687,-901248
783565,-493241
232204,553112
-187898,383560
-205009,-607898
316770,986120
-562653,213837
672434,826610
-727859,844855
-338097,-82541
-152005,-764202
-147762,-566088
173987,-160890
-147011,453885
667722,575393
402003,391580
-236435,697561
-780102,-291716
572270,337988
-904077,407237
-84480,-63452
-517337,-246291
-338036,-146073
537653,9902
-707463,576597
-868313,75214
413203,240740
164329,-298828
878632,-62277
824920,454159
600232,-688003
697905,-321954
-898551,326003
401217,378016
618756,433473
-732301,-625156
687434,544900
-515411,653338
-857693,-94659
416613,230911
73266,919311
813679,354885
788358,-2365
627521,-312825
857725,-203902
-857240,-535325
629984,-807718
-38630,780556
216219,-25549
-380434,457045
-975762,-743265
-56090,886451
-90353,-294605
-346282,841142
-165212,482115
-779024,-966384
991933,967527
940924,552885
296150,-296020
-182471,-503617
314574,618418
975912,464705
-946821,-209041
175425,209762
693641,327991
880876,-629943
925963,136630
-640247,-860733
-995503,-183438
-164495,801855
-10896,-6562
732676,140010
468001,-442462
72405,677544
-814175,636932
497665,69822
-769612,90329
892185,-642531
-649093,431642
571652,-24843
467305,-934380
-611924,-496195
649479,-710290
-780113,-387878
-994559,686657
329188,-561962
-993604,977341
-2184,-717195
651575,91551
-104098,129040
-839330,-184585
-572463,-90092
-776749,-718410
-280372,341705
835398,509678
226874,-542253
-633805,-898032
-27072,-929661
114246,424908
-515001,236775
955186,805612
-663670,63667
-573345,-930527
-472781,709131
-607163,918730
-848391,368675
793583,51893
-805021,-1193
-323157,-96135
159802,-87060
-533940,-887955
-597086,-310148
-228878,506852
391879,-404532
-456426,-787368
304913,676142
772277,-115531
-202592,649850
-54157,-780354
90502,438320
945172,759386
-163918,18318
-805686,-81970
758113,485205
600737,-902624
-68826,-676753
973459,-864874
-303194,178774
938160,-845400
-863718,-689693
771664,-669623
-671180,-67730
486706,555341
-748446,-196867
61741,-485445
180572,201912
-47312,296832
-986526,8643
-678266,425848
9930,-380838
-452532,245666
958886,-279741
-281538,225102
-427014,580625
-877457,-350710
-359353,-31200
973400,-459196
840035,-557486
-319504,81193
877286,-932781
-157884,233637
-330614,-234482
-101545,509990
57542,-243284
702481,467344
-24830,43298
-640843,361332
-294114,470799
704436,814242
-565077,161529
187871,864232
-107517,724150
191494,839687
-399337,220301
97985,-248792
-719591,-267969
-598564,-430050
-107931,-767606
-631839,539543
263694,366630
-722669,450924
671225,813932
62724,-785905
53874,554463
-500865,-763531
47489,228102
283998,994873
877855,33446
484370,-256153
70085,-950124
736029,151524
705987,-735930
15813,-356534
-584636,785658
296883,226724
776522,-517319
773472,46848
-513324,923054
74578,989604
-725534,579712
-936246,-384829
-170487,579986
323062,-903956
421275,-966426
-529626,842374
765429,-80081
-586037,-396970
-493035,-189752
574581,890274
986613,-921442
825398,-403602
886380,318794
-161169,28782
-625215,783965
-697288,-936235
125987,-92095
-498721,118825
40267,-723484
643438,-236974
-555769,102814
131596,-921134
-705100,442845
-379080,7239
-615686,-761371
880196,-233034
956518,-911104
148078,-963874
-66689,-108305
-545792,580673
539871,-472216
-995807,-311399
-72770,-211416
444451,-358347
785803,-241319
-721545,712462
337120,91218
188244,-523377
995593,-852492
680243,-136494
864262,-394203
-752550,-677523
-435194,-292369
4832,659020
750238,480550
-520279,391372
-760216,-862720
515566,175576
569779,997565
-675088,947281
-239650,398326
573698,-244699
-241601,327650
-235374,994425
-373497,-334082
-26010,211282
208847,-990137
-937418,-360563
-275242,810294
-571346,-524338
368340,-500705
-11482,-917989
768423,68059
795693,91989
-82127,-373752
250667,-948100
758394,683574
207912,96783
-113840,782924
-700913,811977
396388,-849751
-941741,203050
-576802,117800
-65900,821788
-505362,277285
890421,-878483
661407,18550
346879,-705293
555045,160835
363885,131969
766121,-145827
-967615,-154241
-947879,875758
-754241,57538
592440,-521201
226495,191385
352220,-134286
-782607,348036
-493863,-974007
644601,69768
945527,218820
-792710,789693
-827247,958793
666530,556111
690397,662664
10700,-940705
431065,435185
21305,482259
-217431,-98926
-404971,847426
322571,268816
824927,670298
332962,291764
748822,-559116
-510653,396028
-394639,923699
-538977,230800
-78226,-50206
-319022,-527535
-714186,430456
-722220,229361
-304829,820797
-216825,-939186
-379237,395288
-626088,362099
-928657,620090
-663977,-527715
474523,-632663
862024,365179
702328,-384123
323310,-362481
757769,-786858
-665309,548333
684775,258691
302758,-782332
931347,-184932
-66463,-190866
574990,975266
-854099,-251267
554477,287017
351702,-149306
924349,-688103
986787,661202
-362486,-494764
201983,-704435
-196053,918388
-686007,857880
661250,206804
872462,-306727
994830,-16420
-677622,61010
-72126,-643960
348395,215853
-650593,-308115
-682348,289326
12482,70060
-893139,-504092
520512,254729
315739,318393
-962353,-256355
-988560,262114
-86581,-482502
-288181,-101896
688308,-50838
554930,-932771
-703853,888058
206451,-577228
833583,618490
880604,-883807
-882662,-986109
88005,914050
-964888,-722522
655294,-859882
-264292,934247
-511475,-818902
-437392,184511
-584670,693909
-196370,-86704
-517107,-658738
381260,967507
-343741,-662484
-596732,-807145
142399,-267382
-968245,685877
379786,764728
367785,207480
-382570,986629
-470488,-917758
-580242,261494
584991,17392
-801127,287504
973382,786728
-67809,375241
582721,-371617
-874598,-236429
670539,594914
856409,581579
-115324,-778346
-582203,-541380
-844461,557168
932409,936190
-824159,733758
-486539,-791302
-386217,235865
333797,-417377
712076,-918225
975958,-600451
-673971,856729
309272,-145961
-396071,183691
-974994,-425090
-660956,-29310
963040,869623
-304201,-358502
475305,-401019
-257748,865971
11932,-942576
-642619,-81697
506788,395711
-425021,-680773
-550397,671779
-546633,614332
-15351,751687
134010,959577
-418505,89628
171326,877262
272973,-722970
403744,-590115
-778246,-730994
-861678,492552
760591,-67089
-543018,-55658
-145287,-110840
-504454,734089
-457060,938697
-45164,143239
-390585,172740
665292,-44162
111251,-828480
884138,-877379
988219,-154792
-888881,-438877
-377574,810932
954172,-570746
-743486,427141
-471304,-759019
-587499,187849
-65228,-885321
-556465,-428862
867739,365278
176211,-63442
634188,-946905
-890398,621218
380237,-170171
-358020,-730139
615460,489494
-434708,571873
937152,-473969
537411,248518
-711775,300646
438216,368432
-54955,940838
-187329,774622
780468,-345625
-433851,-657397
647718,98091
862961,-826224
-126870,-455061
-823493,-657139
-114330,-235140
-526114,160354
-22331,144573
-801970,-72088
-170179,-860607
686831,540605
-995666,-301141
958280,860442
95582,54441
214795,-27775
-172349,-999094
71182,553199
-930158,124235
664840,431437
248930,423945
-284387,-759034
-813476,-719499
263626,-995351
-510797,507764
577315,-899711
-23947,-679605
627394,653267
77212,-927072
686106,945115
664614,-808641
320345,375012
399128,-323567
-739631,818224
-497829,-673788
-327056,383419
310491,666842
611957,540140
-865134,-605794
-980807,-118085
-958005,978800
797024,389352
-63140,978987
-878759,3385
670227,109389
165881,-747437
869583,345329
979767,265820
244620,135761
41465,-645678
624665,821984
-341721,354675
464064,-427579
-691368,434649
296330,-426511
-692331,-190724
842837,914685
560363,-380502
-718838,-32766
-387441,-446536
390468,915696
866697,-207819
-634331,119539
310263,-718402
-149440,-340322
720824,-59015
608133,165046
-127934,89082
-521130,-910290
634461,308435
-427974,571739
-806494,957181
-297503,-994150
569518,-109626
791024,990917
-79999,-85713
512355,-586656
-411443,121570
693310,76472
550005,534403
44905,-154179
-780157,-872882
863799,514357
-600070,476557
-579565,115643
753566,223908
816733,957138
-7893,-467826
622005,-629139
18373,-975649
-6358,-528892
-5449,952659
-68302,43506
783766,-439153
396292,-280832
265010,246893
-876032,-156911
132560,-327931
373176,-151606
104265,-529611
573117,-572367
-11520,844940
642125,-990029
-236922,301686
-458597,632386
-476670,849346
-952,-540833
70444,-708463
280830,-853980
-215273,23235
-13264,544865
362904,-75037
-223775,-435908
-801606,208144
-265329,-778763
